timestamp,device_id,zone,firmware,signal_strength,battery_level,cpu_usage,mem_usage,temp_c,latency_ms,event,error_code
2025-12-17T15:00:00+05:30,DEV-0028,South,1.0,50.38,75.35,59.41,44.86,42.24,116.45,warning,
2025-12-17T15:30:00+05:30,DEV-0028,South,1.0,71.55,75.26,57.68,50.22,41.77,120.29,warning,
2025-12-17T16:00:00+05:30,DEV-0028,South,1.0,47.33,75.18,47.49,43.64,41.0,119.23,warning,
2025-12-17T16:30:00+05:30,DEV-0028,South,1.0,51.38,75.08,65.3,65.76,39.89,102.11,warning,
2025-12-17T17:00:00+05:30,DEV-0028,South,1.0,34.2,74.98,63.03,55.58,40.27,133.28,warning,
2025-12-17T17:30:00+05:30,DEV-0028,South,1.0,38.2,74.9,48.89,36.74,39.29,125.7,warning,
2025-12-17T18:00:00+05:30,DEV-0028,South,1.0,50.83,74.81,51.85,38.15,40.54,127.44,warning,
2025-12-17T18:30:00+05:30,DEV-0028,South,1.0,65.18,74.74,39.24,34.52,35.19,113.2,warning,
2025-12-17T19:00:00+05:30,DEV-0028,South,1.0,24.53,74.62,55.03,43.79,35.15,244.12,error,E202
2025-12-17T19:30:00+05:30,DEV-0028,South,1.0,41.28,74.54,43.96,31.85,31.73,114.11,warning,
2025-12-17T20:00:00+05:30,DEV-0028,South,1.0,26.36,74.46,38.62,28.75,33.47,123.25,warning,
2025-12-17T20:30:00+05:30,DEV-0028,South,1.0,45.63,74.38,48.74,43.05,34.15,117.24,warning,
2025-12-17T21:00:00+05:30,DEV-0028,South,1.0,57.42,74.3,41.02,33.35,30.34,117.08,warning,
2025-12-17T21:30:00+05:30,DEV-0028,South,1.0,5.51,74.19,42.94,33.48,33.2,252.99,error,E202
2025-12-17T22:00:00+05:30,DEV-0028,South,1.0,37.46,74.13,29.44,23.72,32.89,117.42,warning,
2025-12-17T22:30:00+05:30,DEV-0028,South,1.0,39.64,74.07,20.33,19.46,27.92,96.42,warning,
2025-12-17T23:00:00+05:30,DEV-0028,South,1.0,59.84,74.01,25.73,26.45,30.16,113.98,warning,
2025-12-17T23:30:00+05:30,DEV-0028,South,1.0,50.37,73.94,28.75,27.69,28.51,89.4,warning,
2025-12-18T00:00:00+05:30,DEV-0028,South,1.0,46.39,73.87,29.13,24.67,28.85,106.12,warning,
2025-12-18T00:30:00+05:30,DEV-0028,South,1.0,56.98,73.81,21.92,15.63,28.86,109.75,warning,
2025-12-18T01:00:00+05:30,DEV-0028,South,1.0,43.02,73.75,22.08,20.05,26.47,104.2,warning,
2025-12-18T01:30:00+05:30,DEV-0028,South,1.0,37.78,73.68,34.38,27.75,26.93,111.84,warning,
2025-12-18T02:00:00+05:30,DEV-0028,South,1.0,52.61,73.62,24.33,16.7,24.82,105.02,warning,
2025-12-18T02:30:00+05:30,DEV-0028,South,1.0,47.84,73.54,43.05,30.42,26.56,111.77,warning,
2025-12-18T03:00:00+05:30,DEV-0028,South,1.0,55.68,73.48,24.19,22.08,27.62,96.63,warning,
2025-12-18T03:30:00+05:30,DEV-0028,South,1.0,69.76,73.41,28.64,21.94,27.36,106.09,warning,
2025-12-18T04:00:00+05:30,DEV-0028,South,1.0,61.05,73.34,33.89,28.59,25.16,111.11,warning,
2025-12-18T04:30:00+05:30,DEV-0028,South,1.0,43.15,73.28,26.73,21.61,25.64,94.58,warning,
2025-12-18T05:00:00+05:30,DEV-0028,South,1.0,54.32,73.23,14.16,13.25,27.01,100.46,warning,
2025-12-18T05:30:00+05:30,DEV-0028,South,1.0,50.93,73.15,44.69,32.65,32.24,111.27,warning,
2025-12-18T06:00:00+05:30,DEV-0028,South,1.0,25.34,73.08,34.17,28.81,27.6,101.1,warning,
2025-12-18T06:30:00+05:30,DEV-0028,South,1.0,37.94,73.01,34.9,33.14,26.98,119.01,warning,
2025-12-18T07:00:00+05:30,DEV-0028,South,1.0,20.8,72.93,38.78,34.78,28.73,118.91,warning,
2025-12-18T07:30:00+05:30,DEV-0028,South,1.0,42.42,72.85,49.0,50.32,31.33,127.39,warning,
2025-12-18T08:00:00+05:30,DEV-0028,South,1.0,45.82,72.76,47.78,34.48,30.04,108.72,warning,
2025-12-18T08:30:00+05:30,DEV-0028,South,1.0,50.16,72.69,37.57,30.56,32.29,123.04,warning,
2025-12-18T09:00:00+05:30,DEV-0028,South,1.0,46.66,72.61,49.09,43.37,34.63,116.41,warning,
2025-12-11T09:30:00+05:30,DEV-0029,West,1.0,39.25,99.91,52.03,48.04,29.31,125.11,warning,
2025-12-11T10:00:00+05:30,DEV-0029,West,1.0,48.49,99.82,54.42,49.34,35.36,131.73,warning,
2025-12-11T10:30:00+05:30,DEV-0029,West,1.0,43.23,99.74,49.75,39.53,31.36,105.52,warning,
2025-12-11T11:00:00+05:30,DEV-0029,West,1.0,48.44,99.66,45.57,38.44,30.43,118.07,warning,
2025-12-11T11:30:00+05:30,DEV-0029,West,1.0,51.35,99.56,60.26,49.17,32.41,107.14,warning,
2025-12-11T12:00:00+05:30,DEV-0029,West,1.0,63.34,99.47,65.11,57.8,30.99,114.01,warning,
2025-12-11T12:30:00+05:30,DEV-0029,West,1.0,63.66,99.38,48.41,40.15,31.43,118.04,warning,
2025-12-11T13:00:00+05:30,DEV-0029,West,1.0,55.26,99.29,58.85,46.86,32.92,129.81,warning,
2025-12-11T13:30:00+05:30,DEV-0029,West,1.0,52.93,99.19,63.42,50.97,34.78,119.27,warning,
2025-12-11T14:00:00+05:30,DEV-0029,West,1.0,40.11,99.11,51.07,40.49,33.98,121.42,warning,
2025-12-11T14:30:00+05:30,DEV-0029,West,1.0,39.12,98.97,71.14,61.47,33.05,222.7,error,E101
2025-12-11T15:00:00+05:30,DEV-0029,West,1.0,57.47,98.87,66.47,59.35,34.89,122.27,warning,
2025-12-11T15:30:00+05:30,DEV-0029,West,1.0,67.36,98.78,63.17,61.29,34.83,123.83,warning,
2025-12-11T16:00:00+05:30,DEV-0029,West,1.0,56.69,98.68,59.57,49.46,34.05,123.01,warning,
2025-12-11T16:30:00+05:30,DEV-0029,West,1.0,56.0,98.6,50.16,45.02,34.57,118.57,warning,
2025-12-11T17:00:00+05:30,DEV-0029,West,1.0,75.13,98.51,51.06,42.09,34.61,118.28,warning,
2025-12-11T17:30:00+05:30,DEV-0029,West,1.0,61.99,98.44,39.47,35.12,33.84,114.31,warning,
2025-12-11T18:00:00+05:30,DEV-0029,West,1.0,15.72,98.33,44.18,38.56,29.87,235.73,error,E202
2025-12-11T18:30:00+05:30,DEV-0029,West,1.0,36.68,98.24,50.53,44.54,30.7,107.0,warning,
2025-12-11T19:00:00+05:30,DEV-0029,West,1.0,44.03,98.16,46.12,43.92,30.48,107.71,warning,
2025-12-11T19:30:00+05:30,DEV-0029,West,1.0,37.66,98.08,37.84,32.36,32.11,113.83,warning,
2025-12-11T20:00:00+05:30,DEV-0029,West,1.0,42.61,98.01,40.83,30.67,30.61,107.12,warning,
2025-12-11T20:30:00+05:30,DEV-0029,West,1.0,48.82,97.93,41.85,38.82,29.22,105.7,warning,
2025-12-11T21:00:00+05:30,DEV-0029,West,1.0,36.17,97.87,27.45,21.71,27.61,115.03,warning,
2025-12-11T21:30:00+05:30,DEV-0029,West,1.0,48.54,97.79,44.02,35.9,30.93,117.29,warning,
2025-12-11T22:00:00+05:30,DEV-0029,West,1.0,50.87,97.72,29.15,24.92,29.88,105.38,warning,
2025-12-11T22:30:00+05:30,DEV-0029,West,1.0,77.68,97.66,29.02,24.95,25.74,61.47,normal,
2025-12-11T23:00:00+05:30,DEV-0029,West,1.0,53.07,97.6,23.84,13.68,23.99,104.21,warning,
2025-12-11T23:30:00+05:30,DEV-0029,West,1.0,50.27,97.54,25.4,22.3,20.43,115.55,warning,
2025-12-12T00:00:00+05:30,DEV-0029,West,1.0,73.6,97.5,6.95,3.37,23.79,7.02,normal,
2025-12-12T00:30:00+05:30,DEV-0029,West,1.0,39.92,97.45,18.67,12.21,23.43,77.52,warning,
2025-12-12T01:00:00+05:30,DEV-0029,West,1.0,79.77,97.4,13.87,10.04,24.47,27.96,normal,
2025-12-12T01:30:00+05:30,DEV-0029,West,1.0,58.24,97.34,22.31,23.97,24.87,98.29,warning,
2025-12-12T02:00:00+05:30,DEV-0029,West,1.0,66.24,97.3,18.94,21.25,22.25,42.89,normal,
2025-12-12T02:30:00+05:30,DEV-0029,West,1.0,51.29,97.24,12.55,10.0,19.25,90.46,warning,
2025-12-12T03:00:00+05:30,DEV-0029,West,1.0,46.08,97.19,15.01,9.6,24.75,96.25,warning,
2025-12-12T03:30:00+05:30,DEV-0029,West,1.0,47.7,97.14,17.46,17.35,20.78,96.62,warning,
2025-12-12T04:00:00+05:30,DEV-0029,West,1.0,64.52,97.07,25.2,27.17,25.75,94.4,warning,
2025-12-12T04:30:00+05:30,DEV-0029,West,1.0,79.32,97.02,28.42,27.99,24.79,63.91,normal,
2025-12-12T05:00:00+05:30,DEV-0029,West,1.0,48.64,96.96,16.48,14.88,18.93,103.62,warning,
2025-12-12T05:30:00+05:30,DEV-0029,West,1.0,61.89,96.89,36.17,30.68,23.74,104.76,warning,
2025-12-12T06:00:00+05:30,DEV-0029,West,1.0,15.61,96.82,33.0,31.88,23.43,111.4,warning,
2025-12-12T06:30:00+05:30,DEV-0029,West,1.0,67.17,96.75,28.89,24.28,19.09,138.08,warning,
2025-12-12T07:00:00+05:30,DEV-0029,West,1.0,58.26,96.69,30.46,25.09,22.82,95.26,warning,
2025-12-12T07:30:00+05:30,DEV-0029,West,1.0,38.37,96.61,39.57,29.32,23.74,106.76,warning,
2025-12-12T08:00:00+05:30,DEV-0029,West,1.0,57.34,96.53,45.74,39.1,29.74,116.74,warning,
2025-12-12T08:30:00+05:30,DEV-0029,West,1.0,59.49,96.44,54.92,47.86,27.97,104.08,warning,
2025-12-12T09:00:00+05:30,DEV-0029,West,1.0,66.28,96.36,46.09,37.66,28.9,119.89,warning,
2025-12-12T09:30:00+05:30,DEV-0029,West,1.0,59.25,96.27,57.79,54.59,30.68,120.06,warning,
2025-12-12T10:00:00+05:30,DEV-0029,West,1.0,24.31,96.15,57.95,48.19,35.75,252.19,error,E202
2025-12-12T10:30:00+05:30,DEV-0029,West,1.0,33.24,96.05,59.11,45.1,32.06,119.04,warning,
2025-12-12T11:00:00+05:30,DEV-0029,West,1.0,59.73,95.96,54.62,34.32,31.14,127.6,warning,
2025-12-12T11:30:00+05:30,DEV-0029,West,1.0,36.06,95.87,56.64,51.86,31.69,117.98,warning,
2025-12-12T12:00:00+05:30,DEV-0029,West,1.0,88.15,95.77,63.09,61.58,33.06,121.74,warning,
2025-12-12T12:30:00+05:30,DEV-0029,West,1.0,57.15,95.69,55.14,45.45,34.67,139.86,warning,
2025-12-12T13:00:00+05:30,DEV-0029,West,1.0,60.64,95.58,71.94,61.03,34.71,122.77,warning,
2025-12-12T13:30:00+05:30,DEV-0029,West,1.0,49.46,95.48,65.12,54.42,33.23,122.86,warning,
2025-12-12T14:00:00+05:30,DEV-0029,West,1.0,56.75,95.4,47.98,41.31,34.29,112.0,warning,
2025-12-12T14:30:00+05:30,DEV-0029,West,1.0,80.08,95.31,54.01,40.87,37.15,116.47,warning,
2025-12-12T15:00:00+05:30,DEV-0029,West,1.0,52.41,95.21,64.41,63.02,35.74,135.02,warning,
2025-12-12T15:30:00+05:30,DEV-0029,West,1.0,60.75,95.11,68.78,67.5,34.59,123.89,warning,
2025-12-12T16:00:00+05:30,DEV-0029,West,1.0,62.84,95.01,67.96,49.68,35.93,121.7,warning,
2025-12-12T16:30:00+05:30,DEV-0029,West,1.0,45.2,94.92,55.84,44.6,30.09,136.7,warning,
2025-12-12T17:00:00+05:30,DEV-0029,West,1.0,56.18,94.83,54.79,47.99,33.65,122.09,warning,
2025-12-12T17:30:00+05:30,DEV-0029,West,1.0,58.28,94.74,53.58,43.11,31.93,115.13,warning,
2025-12-12T18:00:00+05:30,DEV-0029,West,1.0,62.29,94.65,59.51,47.27,29.99,127.39,warning,
2025-12-12T18:30:00+05:30,DEV-0029,West,1.0,44.54,94.57,39.41,31.8,34.58,115.04,warning,
2025-12-12T19:00:00+05:30,DEV-0029,West,1.0,32.14,94.49,50.9,43.88,30.98,116.61,warning,
2025-12-12T19:30:00+05:30,DEV-0029,West,1.0,63.09,94.4,56.31,51.38,30.13,130.7,warning,
2025-12-12T20:00:00+05:30,DEV-0029,West,1.0,50.49,94.31,46.38,34.48,30.66,84.87,warning,
2025-12-12T20:30:00+05:30,DEV-0029,West,1.0,56.63,94.24,34.02,27.75,26.08,120.17,warning,
2025-12-12T21:00:00+05:30,DEV-0029,West,1.0,55.48,94.17,36.89,32.3,27.17,104.06,warning,
2025-12-12T21:30:00+05:30,DEV-0029,West,1.0,67.91,94.09,40.34,40.9,26.65,113.03,warning,
2025-12-12T22:00:00+05:30,DEV-0029,West,1.0,52.53,94.03,24.38,22.42,25.93,98.79,warning,
2025-12-12T22:30:00+05:30,DEV-0029,West,1.0,66.15,93.98,22.13,16.83,29.62,34.22,normal,
2025-12-12T23:00:00+05:30,DEV-0029,West,1.0,60.05,93.95,3.39,5.83,27.07,7.85,normal,
2025-12-12T23:30:00+05:30,DEV-0029,West,1.0,55.26,93.88,35.3,24.01,22.3,118.51,warning,
2025-12-13T00:00:00+05:30,DEV-0029,West,1.0,73.9,93.82,28.38,22.33,24.5,36.98,normal,
2025-12-13T00:30:00+05:30,DEV-0029,West,1.0,67.45,93.76,26.9,25.95,22.54,112.03,warning,
2025-12-13T01:00:00+05:30,DEV-0029,West,1.0,47.93,93.7,17.01,13.81,23.38,109.0,warning,
2025-12-13T01:30:00+05:30,DEV-0029,West,1.0,57.69,93.66,9.09,5.07,19.12,51.14,normal,
2025-12-13T02:00:00+05:30,DEV-0029,West,1.0,55.63,93.61,13.57,11.03,26.22,89.6,warning,
2025-12-13T02:30:00+05:30,DEV-0029,West,1.0,54.29,93.56,12.06,15.85,21.69,100.97,warning,
2025-12-13T03:00:00+05:30,DEV-0029,West,1.0,65.06,93.49,31.44,30.76,21.88,107.69,warning,
2025-12-13T03:30:00+05:30,DEV-0029,West,1.0,63.55,93.46,4.56,0.0,19.85,35.29,normal,
2025-12-13T04:00:00+05:30,DEV-0029,West,1.0,46.04,93.4,22.93,19.25,23.1,93.09,warning,
2025-12-13T04:30:00+05:30,DEV-0029,West,1.0,56.59,93.34,23.72,17.82,21.14,94.92,warning,
2025-12-13T05:00:00+05:30,DEV-0029,West,1.0,57.42,93.27,34.84,32.1,22.82,105.75,warning,
2025-12-13T05:30:00+05:30,DEV-0029,West,1.0,53.92,93.21,17.8,10.93,24.08,97.38,warning,
2025-12-13T06:00:00+05:30,DEV-0029,West,1.0,49.23,93.16,15.52,14.16,21.07,92.15,warning,
2025-12-13T06:30:00+05:30,DEV-0029,West,1.0,50.71,93.06,56.0,47.4,27.21,109.54,warning,
2025-12-13T07:00:00+05:30,DEV-0029,West,1.0,52.12,92.99,37.53,26.49,27.06,96.38,warning,
2025-12-13T07:30:00+05:30,DEV-0029,West,1.0,54.3,92.93,27.32,24.39,22.95,110.18,warning,
2025-12-13T08:00:00+05:30,DEV-0029,West,1.0,49.2,92.85,44.32,37.27,28.03,123.02,warning,
2025-12-13T08:30:00+05:30,DEV-0029,West,1.0,55.03,92.78,29.61,23.63,27.57,119.28,warning,
2025-12-13T09:00:00+05:30,DEV-0029,West,1.0,34.37,92.7,45.35,40.17,30.9,111.17,warning,
2025-12-13T09:30:00+05:30,DEV-0029,West,1.0,19.58,92.57,61.26,52.78,30.21,236.49,error,E202
2025-12-13T10:00:00+05:30,DEV-0029,West,1.0,68.8,92.5,39.38,31.18,27.97,111.38,warning,
2025-12-13T10:30:00+05:30,DEV-0029,West,1.0,54.45,92.41,54.71,44.76,29.39,114.86,warning,
2025-12-13T11:00:00+05:30,DEV-0029,West,1.0,51.86,92.32,50.7,42.12,29.25,114.01,warning,
2025-12-13T11:30:00+05:30,DEV-0029,West,1.0,54.68,92.24,46.54,33.02,32.12,108.02,warning,
2025-12-13T12:00:00+05:30,DEV-0029,West,1.0,75.42,92.16,47.54,39.99,31.01,113.91,warning,
2025-12-13T12:30:00+05:30,DEV-0029,West,1.0,67.76,92.07,55.85,46.34,35.99,121.1,warning,
2025-12-13T13:00:00+05:30,DEV-0029,West,1.0,56.23,91.97,63.94,53.29,34.95,140.92,warning,
2025-12-13T13:30:00+05:30,DEV-0029,West,1.0,49.8,91.88,56.98,50.57,35.3,141.51,warning,
2025-12-13T14:00:00+05:30,DEV-0029,West,1.0,47.99,91.79,50.27,42.07,34.54,103.63,warning,
2025-12-13T14:30:00+05:30,DEV-0029,West,1.0,61.78,91.7,58.18,46.52,34.65,132.82,warning,
2025-12-13T15:00:00+05:30,DEV-0029,West,1.0,59.93,91.63,41.17,36.36,36.41,128.97,warning,
2025-12-13T15:30:00+05:30,DEV-0029,West,1.0,53.25,91.54,44.74,42.47,30.6,121.31,warning,
2025-12-13T16:00:00+05:30,DEV-0029,West,1.0,68.01,91.45,64.59,54.04,35.29,137.85,warning,
2025-12-13T16:30:00+05:30,DEV-0029,West,1.0,52.21,91.36,46.73,42.24,30.91,126.43,warning,
2025-12-13T17:00:00+05:30,DEV-0029,West,1.0,46.77,91.27,61.78,50.33,30.97,121.92,warning,
2025-12-13T17:30:00+05:30,DEV-0029,West,1.0,55.89,91.17,70.06,62.49,32.11,128.41,warning,
2025-12-13T18:00:00+05:30,DEV-0029,West,1.0,30.89,91.08,50.61,42.49,36.88,123.1,warning,
2025-12-13T18:30:00+05:30,DEV-0029,West,1.0,53.33,91.0,48.64,40.11,31.61,115.07,warning,
2025-12-13T19:00:00+05:30,DEV-0029,West,1.0,38.56,90.91,50.22,41.9,32.2,135.61,warning,
2025-12-13T19:30:00+05:30,DEV-0029,West,1.0,27.8,90.83,42.38,36.75,33.9,125.49,warning,
2025-12-13T20:00:00+05:30,DEV-0029,West,1.0,65.81,90.75,48.23,43.75,28.46,110.47,warning,
2025-12-13T20:30:00+05:30,DEV-0029,West,1.0,47.5,90.67,40.7,30.45,29.05,115.41,warning,
2025-12-13T21:00:00+05:30,DEV-0029,West,1.0,53.79,90.6,35.99,28.15,27.9,96.4,warning,
2025-12-13T21:30:00+05:30,DEV-0029,West,1.0,42.96,90.53,30.19,19.61,29.2,107.12,warning,
2025-12-13T22:00:00+05:30,DEV-0029,West,1.0,58.08,90.45,45.64,37.85,30.39,106.68,warning,
2025-12-13T22:30:00+05:30,DEV-0029,West,1.0,57.26,90.4,15.74,9.0,23.02,99.04,warning,
2025-12-13T23:00:00+05:30,DEV-0029,West,1.0,50.8,90.32,40.88,38.66,24.74,96.24,warning,
2025-12-13T23:30:00+05:30,DEV-0029,West,1.0,36.71,90.26,27.16,26.28,27.3,109.12,warning,
2025-12-14T00:00:00+05:30,DEV-0029,West,1.0,56.9,90.2,17.86,13.34,22.17,98.71,warning,
2025-12-14T00:30:00+05:30,DEV-0029,West,1.0,50.53,90.15,14.38,12.57,22.5,90.15,warning,
2025-12-14T01:00:00+05:30,DEV-0029,West,1.0,70.31,90.1,18.91,14.68,21.96,37.87,normal,
2025-12-14T01:30:00+05:30,DEV-0029,West,1.0,34.53,90.04,27.9,29.79,25.34,111.11,warning,
2025-12-14T02:00:00+05:30,DEV-0029,West,1.0,64.41,89.97,25.9,24.12,23.58,94.56,warning,
2025-12-14T02:30:00+05:30,DEV-0029,West,1.0,37.9,89.92,18.99,14.65,18.34,97.99,warning,
2025-12-14T03:00:00+05:30,DEV-0029,West,1.0,56.43,89.86,12.72,16.98,19.74,89.36,warning,
2025-12-14T03:30:00+05:30,DEV-0029,West,1.0,76.32,89.83,8.5,4.54,20.71,24.04,normal,
2025-12-14T04:00:00+05:30,DEV-0029,West,1.0,69.46,89.78,21.41,23.46,22.36,41.91,normal,
2025-12-14T04:30:00+05:30,DEV-0029,West,1.0,51.82,89.72,24.89,20.27,25.92,96.94,warning,
2025-12-14T05:00:00+05:30,DEV-0029,West,1.0,49.9,89.64,36.76,29.67,24.83,103.84,warning,
2025-12-14T05:30:00+05:30,DEV-0029,West,1.0,69.03,89.6,12.1,5.93,22.29,27.88,normal,
2025-12-14T06:00:00+05:30,DEV-0029,West,1.0,70.48,89.53,37.24,31.36,25.73,104.12,warning,
2025-12-14T06:30:00+05:30,DEV-0029,West,1.0,49.22,89.45,37.71,39.43,25.4,103.25,warning,
2025-12-14T07:00:00+05:30,DEV-0029,West,1.0,65.49,89.39,29.2,21.4,24.17,97.9,warning,
2025-12-14T07:30:00+05:30,DEV-0029,West,1.0,71.22,89.34,23.92,20.87,23.94,37.99,normal,
2025-12-14T08:00:00+05:30,DEV-0029,West,1.0,60.83,89.26,40.89,30.18,26.85,106.9,warning,
2025-12-14T08:30:00+05:30,DEV-0029,West,1.0,61.84,89.17,54.35,40.82,26.77,108.08,warning,
2025-12-14T09:00:00+05:30,DEV-0029,West,1.0,71.58,89.12,27.76,21.73,28.16,51.03,normal,
2025-12-14T09:30:00+05:30,DEV-0029,West,1.0,55.21,89.02,62.44,53.64,33.2,111.77,warning,
2025-12-14T10:00:00+05:30,DEV-0029,West,1.0,60.99,88.92,64.03,53.67,32.98,116.41,warning,
2025-12-14T10:30:00+05:30,DEV-0029,West,1.0,52.45,88.83,52.85,43.42,33.14,132.32,warning,
2025-12-14T11:00:00+05:30,DEV-0029,West,1.0,53.29,88.75,43.15,37.54,29.81,114.88,warning,
2025-12-14T11:30:00+05:30,DEV-0029,West,1.0,58.06,88.66,61.47,58.01,30.72,134.53,warning,
2025-12-14T12:00:00+05:30,DEV-0029,West,1.0,43.63,88.58,40.92,37.01,34.07,111.81,warning,
2025-12-14T12:30:00+05:30,DEV-0029,West,1.0,66.16,88.5,48.17,41.79,33.92,106.31,warning,
2025-12-14T13:00:00+05:30,DEV-0029,West,1.0,62.02,88.4,63.87,51.89,34.33,122.74,warning,
2025-12-14T13:30:00+05:30,DEV-0029,West,1.0,45.49,88.31,60.77,49.24,36.14,138.84,warning,
2025-12-14T14:00:00+05:30,DEV-0029,West,1.0,40.51,88.22,51.31,41.8,33.85,125.27,warning,
2025-12-14T14:30:00+05:30,DEV-0029,West,1.0,50.7,88.12,64.85,54.96,38.74,126.89,warning,
2025-12-14T15:00:00+05:30,DEV-0029,West,1.0,58.6,88.03,61.44,48.93,36.58,112.05,warning,
2025-12-14T15:30:00+05:30,DEV-0029,West,1.0,50.73,87.94,53.24,43.59,34.62,124.65,warning,
2025-12-14T16:00:00+05:30,DEV-0029,West,1.0,62.09,87.85,53.45,46.56,31.54,106.42,warning,
2025-12-14T16:30:00+05:30,DEV-0029,West,1.0,39.74,87.76,53.13,41.0,33.24,111.07,warning,
2025-12-14T17:00:00+05:30,DEV-0029,West,1.0,52.77,87.69,31.82,27.07,35.01,88.14,warning,
2025-12-14T17:30:00+05:30,DEV-0029,West,1.0,59.27,87.6,58.27,56.29,35.31,120.47,warning,
2025-12-14T18:00:00+05:30,DEV-0029,West,1.0,43.07,87.51,53.86,48.76,36.58,109.89,warning,
2025-12-14T18:30:00+05:30,DEV-0029,West,1.0,42.69,87.44,43.14,36.77,30.22,97.75,warning,
2025-12-14T19:00:00+05:30,DEV-0029,West,1.0,59.59,87.35,44.78,37.75,28.11,127.15,warning,
2025-12-14T19:30:00+05:30,DEV-0029,West,1.0,51.92,87.28,39.37,36.39,32.45,109.56,warning,
2025-12-14T20:00:00+05:30,DEV-0029,West,1.0,55.56,87.2,48.8,46.41,32.4,110.11,warning,
2025-12-14T20:30:00+05:30,DEV-0029,West,1.0,60.95,87.13,31.06,29.9,29.02,106.5,warning,
2025-12-14T21:00:00+05:30,DEV-0029,West,1.0,49.81,87.05,39.52,27.98,30.72,107.83,warning,
2025-12-14T21:30:00+05:30,DEV-0029,West,1.0,51.53,86.99,28.33,23.91,30.26,104.13,warning,
2025-12-14T22:00:00+05:30,DEV-0029,West,1.0,58.61,86.92,34.42,29.45,26.53,112.83,warning,
2025-12-14T22:30:00+05:30,DEV-0029,West,1.0,72.27,86.86,23.86,15.96,28.55,63.27,normal,
2025-12-14T23:00:00+05:30,DEV-0029,West,1.0,62.88,86.8,23.33,12.47,21.71,88.36,warning,
2025-12-14T23:30:00+05:30,DEV-0029,West,1.0,73.8,86.76,14.64,9.95,24.18,11.12,normal,
2025-12-15T00:00:00+05:30,DEV-0029,West,1.0,71.44,86.71,25.53,23.83,24.37,34.42,normal,
2025-12-15T00:30:00+05:30,DEV-0029,West,1.0,38.39,86.65,17.79,22.77,23.91,104.74,warning,
2025-12-15T01:00:00+05:30,DEV-0029,West,1.0,64.17,86.59,26.06,13.45,25.03,100.4,warning,
2025-12-15T01:30:00+05:30,DEV-0029,West,1.0,47.81,86.52,30.72,23.4,25.46,92.77,warning,
2025-12-15T02:00:00+05:30,DEV-0029,West,1.0,67.86,86.47,20.93,16.99,21.66,41.19,normal,
2025-12-15T02:30:00+05:30,DEV-0029,West,1.0,68.14,86.43,9.1,6.18,19.47,16.19,normal,
2025-12-15T03:00:00+05:30,DEV-0029,West,1.0,68.57,86.39,14.7,8.46,23.82,31.22,normal,
2025-12-15T03:30:00+05:30,DEV-0029,West,1.0,44.79,86.32,29.17,26.11,21.28,99.86,warning,
2025-12-15T04:00:00+05:30,DEV-0029,West,1.0,63.24,86.26,25.86,12.69,19.69,90.78,warning,
2025-12-15T04:30:00+05:30,DEV-0029,West,1.0,72.66,86.21,16.79,18.1,23.25,29.25,normal,
2025-12-15T05:00:00+05:30,DEV-0029,West,1.0,63.14,86.14,37.02,38.36,23.66,114.24,warning,
2025-12-15T05:30:00+05:30,DEV-0029,West,1.0,62.32,86.07,35.45,30.36,21.53,106.95,warning,
2025-12-15T06:00:00+05:30,DEV-0029,West,1.0,53.84,86.0,37.34,25.18,22.22,97.81,warning,
2025-12-15T06:30:00+05:30,DEV-0029,West,1.0,57.98,85.93,29.3,23.52,24.71,93.74,warning,
2025-12-15T07:00:00+05:30,DEV-0029,West,1.0,47.11,85.84,53.54,43.06,26.42,108.99,warning,
2025-12-15T07:30:00+05:30,DEV-0029,West,1.0,60.71,85.77,36.34,26.26,27.43,92.37,warning,
2025-12-15T08:00:00+05:30,DEV-0029,West,1.0,51.77,85.69,44.25,38.06,28.35,134.71,warning,
2025-12-15T08:30:00+05:30,DEV-0029,West,1.0,38.96,85.61,43.32,38.45,29.06,92.5,warning,
2025-12-15T09:00:00+05:30,DEV-0029,West,1.0,40.5,85.55,27.68,23.04,26.24,103.53,warning,
2025-12-15T09:30:00+05:30,DEV-0029,West,1.0,54.9,85.47,42.97,36.46,29.25,97.06,warning,
2025-12-15T10:00:00+05:30,DEV-0029,West,1.0,50.14,85.38,52.46,41.78,31.85,111.59,warning,
2025-12-15T10:30:00+05:30,DEV-0029,West,1.0,62.59,85.29,59.24,51.45,31.62,130.04,warning,
2025-12-15T11:00:00+05:30,DEV-0029,West,1.0,56.18,85.21,37.25,36.79,33.27,115.43,warning,
2025-12-15T11:30:00+05:30,DEV-0029,West,1.0,70.08,85.13,52.22,43.84,31.71,111.55,warning,
2025-12-15T12:00:00+05:30,DEV-0029,West,1.0,73.36,85.03,65.14,51.8,35.21,120.97,warning,
2025-12-15T12:30:00+05:30,DEV-0029,West,1.0,63.21,84.94,49.1,42.63,33.71,116.98,warning,
2025-12-15T13:00:00+05:30,DEV-0029,West,1.0,61.76,84.85,59.3,52.4,33.1,102.29,warning,
2025-12-15T13:30:00+05:30,DEV-0029,West,1.0,42.65,84.76,57.96,55.77,36.3,112.54,warning,
2025-12-15T14:00:00+05:30,DEV-0029,West,1.0,53.86,84.66,57.82,52.2,33.64,117.19,warning,
2025-12-15T14:30:00+05:30,DEV-0029,West,1.0,52.92,84.58,50.42,49.97,35.59,117.49,warning,
